,key_gvkey,key_gvkey_fund,key_tic,month,quarter,year,qyear,date,comnam,permno,hsiccd,ticker,gvkey,prc,prc_change,prc_change_perc,S&P500_index,S&P500_index_change,S&P500_index_change_perc,EA,Intercept3d,Slope3d,Exp. Return1 [-1],Exp. Return1 [0],Exp. Return1 [1],AR1 [-1],AR1 [0],AR1 [1],CAR3d,Intercept4d,Slope4d,Exp. Return2 [-3],Exp. Return2 [-2],Exp. Return2 [-1],Exp. Return2 [0],AR2 [-3],AR2 [-2],AR2 [-1],AR2 [0],CAR4d,UE,fund_at,fund_ceq,fund_dt,fund_gdwl,fund_ni,fund_mkvalt
0,743512020,#N/A,MMM43858,1,1,2020,12020,28-01-2020,3M CO,22592,3291,MMM,7435,165.5800018,-3.580001831,-0.02162098,132.7261721,-0.395601957,-0.002980587,28-01-2020,-0.001280011,1.16620818,0.009287123,-0.004755996,-0.000722256,-0.066509709,-0.016864983,0.00387037,-0.079504321,-0.001329829,1.188241789,-0.012938867,-0.020210171,0.009436953,-0.004871488,0.015245542,0.006064849,-0.066659539,-0.036866522,-0.082215669,0.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1,743522020,#N/A,MMM43949,4,2,2020,22020,28-04-2020,3M CO,22592,3291,MMM,7435,157.6100006,-1.350006104,-0.008565485,115.6713331,2.891333743,0.024996113,28-04-2020,-0.000649283,0.833386353,-0.001109458,0.020182136,-0.0130663,0.026882364,-0.028747621,-0.0147079,-0.016573158,-0.000847393,0.826725815,0.009778902,0.015123717,-0.00130389,0.019817539,0.008720358,0.030114337,0.027076796,-0.017285843,0.048625647,0.01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2,743532020,#N/A,MMM44040,7,3,2020,32020,28-07-2020,3M CO,22592,3291,MMM,7435,155.3300018,0.919998169,0.005922862,132.1388002,1.981326184,0.01499428,28-07-2020,-0.000521237,0.863868148,-0.008140194,0.012431844,-0.003693061,-0.040316088,-0.006508982,-0.022738971,-0.06956404,-0.000512097,0.862726266,-0.005458555,0.007055859,-0.008120982,0.012423862,0.008911396,0.01421547,-0.040335299,-0.002988534,-0.020196967,0.02,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3,743542020,743542020,MMM44131,10,4,2020,42020,27-10-2020,3M CO,22592,3291,MMM,7435,161.0299988,-2.5,-0.015525058,138.0585806,-4.456249682,-0.032277962,27-10-2020,-0.000364164,0.853769575,-0.008081235,-0.027922107,0.006082806,-0.02279265,0.012397049,-0.006398223,-0.016793824,-0.000255134,0.853954547,0.005067532,-0.017220955,-0.007973877,-0.027819047,-0.010398231,-0.004216025,-0.022900008,-0.005126827,-0.042641091,0.29,47344,12867,19763,13802,5384,100984.9225
4,107812020,#N/A,ABT43852,1,1,2020,12020,22-01-2020,ABBOTT LABORATORIES,20482,5047,ABT,1078,91.86000061,-1.129997253,-0.012301298,134.6110683,0.365705334,0.002716755,22-01-2020,7.76E-05,1.053801517,0.000130262,0.002940477,-0.010218009,0.023607587,-0.015241776,0.006580824,0.014946635,-9.44E-07,1.037094599,0.003409303,-0.003081979,5.09E-05,0.002816588,0.004746578,0.011284264,0.023686923,-0.017047876,0.022669888,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5,107822020,#N/A,ABT43937,4,2,2020,22020,16-04-2020,ABBOTT LABORATORIES,20482,5047,ABT,1078,96,0.010002136,0.000104189,111.7464794,3.556687068,0.03182818,16-04-2020,0.001162237,0.894421379,0.007620763,0.029630042,-0.016077893,0.048020291,-0.029525853,0.036804878,0.055299316,0.000746716,0.904338356,0.027845741,-0.020856229,0.007276851,0.02953016,0.010476926,0.041049218,0.048364203,-0.010372737,0.08951761,-0.06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6,107832020,#N/A,ABT44028,7,3,2020,32020,16-07-2020,ABBOTT LABORATORIES,20482,5047,ABT,1078,96.40000153,2.849998474,0.029564299,131.1899582,0.811009852,0.006181951,16-07-2020,0.000236357,0.86308166,-0.002102204,0.005571885,0.004701777,-0.001309373,0.023992414,-0.006414605,0.016268436,0.00041727,0.859855293,0.013932711,0.013274246,-0.001912549,0.005732853,0.004651492,0.006869222,-0.001499028,0.024912807,0.034934493,0.14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7,107842020,107842020,ABT44125,10,4,2020,42020,21-10-2020,ABBOTT LABORATORIES,20482,5047,ABT,1078,105.9300003,3.550003052,0.033512726,140.3416736,0.919682227,0.006553166,21-10-2020,0.000787148,0.854477245,-0.001155855,0.006386679,0.006113073,-0.021269397,0.027126047,-0.021549704,-0.015693054,0.000788223,0.854609904,-0.01176014,0.004308972,-0.001155082,0.006388623,-0.003102605,-0.001347108,-0.02127017,0.036615331,0.010895448,0.16,72548,32784,19677,23744,4495,193931.9727
8,1610112020,#N/A,ABBV43868,2,1,2020,12020,7/2/2020,ABBVIE INC,13721,2834,ABBV,16101,92.29000092,2.459999084,0.026655099,133.6471683,0.804211654,0.006017424,7/2/2020,-0.000222126,0.894055257,-0.006976816,0.005157784,0.004693446,0.065591184,0.021497315,0.008499166,0.095587665,-0.000239107,0.876078028,0.01012293,0.001010078,-0.006857977,0.005032626,0.016785518,0.005338798,0.065472345,0.009869581,0.097466241,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9,1610122020,#N/A,ABBV43952,5,2,2020,22020,1/5/2020,ABBVIE INC,13721,2834,ABBV,16101,82.83999634,-0.979995728,-0.011829983,113.4175312,0.335864607,0.002961311,1/5/2020,0.000362761,0.762354306,-0.021690203,0.00262033,0.008511123,0.029476084,-0.014450313,0.034366987,0.049392759,0.00037932,0.762580894,0.019440878,-0.010982733,-0.021680199,0.002637559,-0.007357747,-0.00764197,0.02946608,-0.004472236,0.009994127,0.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10,1610132020,#N/A,ABBV44043,7,3,2020,32020,31-07-2020,ABBVIE INC,13721,2834,ABBV,16101,94.91000366,1.029998779,0.010852373,133.8897262,0.331504935,0.002475955,31-07-2020,0.00129367,0.702715952,0.002671688,0.003033563,0.003799993,-0.01443759,0.00781881,-0.020998257,-0.027617038,0.001329283,0.704243531,0.011888908,-0.001256454,0.002710297,0.003072958,-0.008786819,-0.008742527,-0.014476199,0.019639192,-0.012366353,0.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11,1610142020,1610142020,ABBV44134,10,4,2020,42020,30-10-2020,ABBVIE INC,13721,2834,ABBV,16101,85.09999847,3.150001526,0.037015295,133.5014827,2.280222838,0.017080131,30-10-2020,-0.000197814,0.700194149,-0.005970055,0.011761594,0.014105814,0.060885146,0.025253701,-0.017391943,0.068746903,-7.39E-05,0.700584992,-0.02268737,0.005216331,-0.005849377,0.011892169,-0.004153414,-0.002980024,0.060764468,0.041168708,0.094799739,0.07,150565,13076,87029,33124,4616,189134.001
12,1254042019,1254042019,ADBE43811,12,4,2019,42019,12/12/2019,ADOBE INC,75510,7372,ADBE,12540,305.9599915,11.98001099,0.039155482,128.6369791,0.002031204,1.58E-05,12/12/2019,0.006383856,-3.747986567,-0.019816015,0.006324675,-0.015997152,0.027124901,0.032830807,0.034428256,0.094383965,0.006227583,-3.745736905,0.008371065,-0.006392199,-0.019956561,0.006168437,-0.017750562,0.00497844,0.027265448,0.056906044,0.07139937,0.03,20762.4,10530.155,4138.267,10691.199,2951.458,149298.3907
13,1254012020,#N/A,ADBE43902,3,1,2020,12020,12/3/2020,ADOBE INC,75510,7372,ADBE,12540,285,50.5,0.177192982,100.4464971,7.774303181,0.077397454,12/3/2020,0.000899714,1.251653319,-0.117161387,0.097774495,-0.149238098,0.021263122,0.079418487,0.00178653,0.102468139,0.000767008,1.227332444,0.058370326,-0.063079569,-0.115000048,0.095759415,0.02858476,0.011482019,0.019101783,0.148608223,0.207776784,-0.03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14,1254022020,#N/A,ADBE43993,6,2,2020,22020,11/6/2020,ADOBE INC,75510,7372,ADBE,12540,387.6700134,18.86999512,0.048675406,121.6018093,1.589487764,0.013071251,11/6/2020,0.001336409,1.035747327,-0.059223347,0.014874922,0.012522258,0.012150948,0.033800483,-0.025313157,0.020638274,0.001131662,1.040129718,-0.012977366,-0.009149425,-0.059684332,0.014727458,0.011418728,0.033472125,0.012611932,0.037256678,0.094759462,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15,1254032020,#N/A,ADBE44089,9,3,2020,32020,15-09-2020,ADOBE INC,75510,7372,ADBE,12540,497.6700134,-21.67001343,-0.043542936,137.3471894,-0.165747174,-0.001206775,15-09-2020,0.001899763,1.036080541,0.007079176,0.000649447,-0.006711587,0.017122857,-0.044192382,0.003140133,-0.023929393,0.001953211,1.034267348,0.003546475,0.014928438,0.00712356,0.000705083,-0.013855977,0.015961553,0.017078473,-0.029686959,-0.01050291,0.16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16,1254042020,1254042020,ADBE44175,12,4,2020,42020,10/12/2020,ADOBE INC,75510,7372,ADBE,12540,476.8699951,-0.959991455,-0.002013109,149.412765,-0.415180135,-0.002778746,10/12/2020,0.001422709,1.024578168,-0.000701281,-0.001424334,-0.001363283,-0.013500553,-0.000588775,0.023447311,0.009357983,0.001449444,1.02322968,0.002416903,-0.005559621,-0.00067175,-0.001393851,0.003738504,-0.017740348,-0.013530084,-0.005751613,-0.033283542,0.15,24284,13264,4708,10742,5260,229187.13
17,116112020,#N/A,AMD43858,1,1,2020,12020,28-01-2020,ADVANCED MICRO DEVICES INC,61241,3674,AMD,1161,50.52999878,-3.020000458,-0.059766486,132.7261721,-0.395601957,-0.002980587,28-01-2020,0.00228544,2.420246105,0.024215542,-0.004928315,0.003442955,0.001566035,-0.054838171,0.02328827,-0.029983866,0.00172594,2.46527796,-0.02235965,-0.037445624,0.02406408,-0.005622036,-0.003940884,0.01579716,0.001717497,-0.055825602,-0.042251829,0.02,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18,116122020,#N/A,AMD43949,4,2,2020,22020,28-04-2020,ADVANCED MICRO DEVICES INC,61241,3674,AMD,1161,55.50999832,-1.849998474,-0.033327302,115.6713331,2.891333743,0.024996113,28-04-2020,0.003441228,1.25690806,0.002747195,0.034859044,-0.015286039,-0.020095457,-0.068186346,-0.008381506,-0.096663309,0.003517896,1.262731385,0.019748376,0.027911984,0.002820647,0.035081273,-0.014739453,-0.022393982,-0.02016891,-0.018587849,-0.075890193,-0.01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19,116132020,#N/A,AMD44040,7,3,2020,32020,28-07-2020,ADVANCED MICRO DEVICES INC,61241,3674,AMD,1161,67.61000061,8.479995728,0.125425169,132.1388002,1.981326184,0.01499428,28-07-2020,0.002934078,1.16224808,-0.007316465,0.020361151,-0.001333293,-0.012402262,0.105064018,0.029063622,0.121725378,0.002308413,1.173081514,-0.004417473,0.012598848,-0.008037676,0.019897926,0.169433452,-0.018794818,-0.011681051,-0.044008284,0.0949493,0.02,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20,116142020,116142020,AMD44131,10,4,2020,42020,27-10-2020,ADVANCED MICRO DEVICES INC,61241,3674,AMD,1161,78.87999725,-2.479995728,-0.031440109,138.0585806,-4.456249682,-0.032277962,27-10-2020,0.003611188,1.121634949,-0.00652707,-0.032592902,0.012080859,-0.034212392,0.001152793,0.009123265,-0.023936334,0.003425436,1.12518392,0.010438665,-0.018928996,-0.0067449,-0.032893208,0.021543216,0.022223338,-0.033994562,-0.052983325,-0.043211333,0.06,8962,5837,572,289,2490,111060.81
21,144912020,#N/A,AFL43865,2,1,2020,12020,4/2/2020,AFLAC INC,57904,6321,AFL,1449,52.16999817,1.11000061,0.021276608,132.9009124,1.57191957,0.011827756,4/2/2020,-0.000154665,0.766536296,0.010378334,0.008911739,0.000938326,-0.007302005,0.012364869,-0.011073407,-0.006010543,-0.000104186,0.745278771,-0.01261859,0.005213061,0.010136712,0.008710789,-0.015096365,0.003319005,-0.007060384,0.036372973,0.017535229,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22,144922020,#N/A,AFL43950,4,2,2020,22020,29-04-2020,AFLAC INC,57904,6321,AFL,1449,39.18999863,-1.949996948,-0.049757515,118.5626668,-1.766521185,-0.014899472,29-04-2020,-0.000751137,1.213852596,0.02959046,-0.0188369,-0.035864795,0.007456316,-0.030920615,0.019215957,-0.004248341,-0.00074628,1.2124572,0.022676586,-0.001415768,0.029560438,-0.018811252,0.004328085,0.015368021,0.007486339,-0.0540856,-0.026903156,0.09,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23,144932020,#N/A,AFL44040,7,3,2020,32020,28-07-2020,AFLAC INC,57904,6321,AFL,1449,36.29000092,0.209999084,0.005786693,132.1388002,1.981326184,0.01499428,28-07-2020,-0.001572345,1.271319406,-0.012784851,0.017490174,-0.006240188,0.008941881,-0.011703482,-0.026910472,-0.029672072,-0.00155248,1.273137884,-0.008852042,0.009615663,-0.012781025,0.017537306,0.002904456,-0.018862336,0.008938055,0.002882237,-0.004137588,0.22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24,144942020,144942020,AFL44131,10,4,2020,42020,27-10-2020,AFLAC INC,57904,6321,AFL,1449,35.36000061,-1.209999084,-0.034219431,138.0585806,-4.456249682,-0.032277962,27-10-2020,-0.001751924,1.263692662,-0.013174216,-0.042541348,0.00779045,-0.025172257,0.008321917,-0.005740679,-0.022591019,-0.00174374,1.263288758,0.006130291,-0.02684195,-0.013162382,-0.042520127,0.002933963,-0.001691684,-0.025184092,-0.037153393,-0.061095206,0.27,165086,33559,7899,269,4778,30793.4294
25,120912020,#N/A,APD43854,1,1,2020,12020,24-01-2020,AIR PRODUCTS & CHEMICALS INC,28222,2813,APD,1209,243.9499969,-10.47999573,-0.042959606,133.6580602,-2.123734294,-0.01588931,24-01-2020,0.000859029,0.854155136,-0.007486006,-0.012712907,0.008598617,0.035552945,-0.030246699,0.004165317,0.009471563,0.000930664,0.866287341,0.000973991,0.003284154,-0.007532902,-0.012834044,0.00265195,-0.006434885,0.035599841,-0.045611556,-0.013794651,0.05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26,120922020,#N/A,APD43944,4,2,2020,22020,23-04-2020,AIR PRODUCTS & CHEMICALS INC,28222,2813,APD,1209,211.2700043,5.509994507,0.026080345,112.1008958,1.440885441,0.012853469,23-04-2020,0.000636038,1.036964409,-0.000428387,0.013964628,0.020668644,-0.014354294,0.012115717,0.004610421,0.002371844,0.000680171,1.033823114,-0.030010891,0.024163975,-0.000381029,0.013968385,-0.002549616,0.009829964,-0.014401652,0.02862996,0.021508657,0.03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27,120932020,120932020,APD44035,7,3,2020,32020,23-07-2020,AIR PRODUCTS & CHEMICALS INC,28222,2813,APD,1209,293.25,-1.730010986,-0.005899441,132.9173788,-0.762084477,-0.00573352,23-07-2020,0.000814206,1.015944795,-0.00780306,-0.005010734,0.009726215,0.000155232,-0.000888706,0.001216439,0.000482964,0.000781351,1.013165901,0.003740877,0.008265132,-0.007812344,-0.005027657,-0.005391031,0.009366311,0.000164516,-0.000508409,0.003631387,0.01,25168.5,12079.8,8306.6,891.5,1886.7,65832.1236
28,120942020,#N/A,APD44146,11,4,2020,42020,11/11/2020,AIR PRODUCTS & CHEMICALS INC,28222,2813,APD,1209,280.8399963,-15.52999878,-0.055298387,146.2593533,-1.696334145,-0.011598124,11/11/2020,0.000572249,1.022716673,0.005558812,-0.011289346,0.017193297,-0.099535664,-0.044009041,-0.022620919,-0.166165623,0.000655552,1.024038433,0.026514661,-0.001608214,0.00564856,-0.011221373,-0.007115821,-0.007027127,-0.099625412,-0.048182565,-0.161950926,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29,12559512020,#N/A,AKAM43872,2,1,2020,12020,11/2/2020,AKAMAI TECHNOLOGIES INC,87299,7372,AKAM,125595,96.37000275,1.079994202,0.011206747,135.1906021,0.995528455,0.007363888,11/2/2020,0.000602893,1.073802457,0.006506727,0.008510254,0.000766317,-0.000136629,0.002696492,0.021296295,0.023856159,0.000698712,1.079093662,-0.007453964,0.007192076,0.006631637,0.008645037,-0.001107091,-0.010937401,-0.000261539,0.012313837,7.81E-06,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30,12559522020,#N/A,AKAM43949,4,2,2020,22020,28-04-2020,AKAMAI TECHNOLOGIES INC,87299,7372,AKAM,125595,101.9300003,-4.059997559,-0.039831233,115.6713331,2.891333743,0.024996113,28-04-2020,0.001207614,0.604326702,0.00087392,0.016313433,-0.007796535,-0.011934358,-0.056144665,0.006161676,-0.061917348,0.001310997,0.606785263,0.009110292,0.013033183,0.000975945,0.01647827,-0.004025248,-0.010211614,-0.012036383,-0.035805985,-0.06207923,0.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31,12559532020,#N/A,AKAM44040,7,3,2020,32020,28-07-2020,AKAMAI TECHNOLOGIES INC,87299,7372,AKAM,125595,111.9899979,-1.309997559,-0.011697451,132.1388002,1.981326184,0.01499428,28-07-2020,0.001211812,0.556870834,-0.003699556,0.00956169,-0.000832824,-0.019501522,-0.021259141,-0.000793489,-0.041554152,0.001162995,0.555119002,-0.002019791,0.006032577,-0.003732922,0.009486605,-0.006410456,0.020010055,-0.019468156,-0.005286995,-0.011155552,0.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
32,12559542020,12559542020,AKAM44131,10,4,2020,42020,27-10-2020,AKAMAI TECHNOLOGIES INC,87299,7372,AKAM,125595,106.7099991,-9.309997559,-0.087245784,138.0585806,-4.456249682,-0.032277962,27-10-2020,0.000647597,0.547207171,-0.004298511,-0.017015136,0.004779658,0.010427132,-0.070230648,-0.021001442,-0.080804959,0.000621685,0.548639368,0.004041334,-0.01027833,-0.004337368,-0.017087276,-0.015615408,0.003814607,0.010465989,-0.071630376,-0.072965189,0.08,7764.13,4251.296,2776.912,1674.371,557.054,17082.9229
33,123012020,#N/A,ALK43858,1,1,2020,12020,28-01-2020,ALASKA AIRGROUP INC,28804,4512,ALK,1230,65.54000092,1.349998474,0.020598084,132.7261721,-0.395601957,-0.002980587,28-01-2020,-0.000628507,0.956735593,0.008040574,-0.003480141,-0.000170935,-0.004979592,0.024078225,-0.012984952,0.006113682,-0.000519962,0.942855861,-0.009731597,-0.01550129,0.008023353,-0.003330226,0.002884334,-0.005182236,-0.004962371,0.01771375,0.010453478,0.08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
34,123022020,#N/A,ALK43956,5,2,2020,22020,5/5/2020,ALASKA AIRGROUP INC,28804,4512,ALK,1230,28.96999931,-1.13999939,-0.039351033,114.9692397,-0.956604184,-0.008320523,5/5/2020,-0.002370368,1.341692531,0.011970203,-0.013533951,0.016450842,-0.005018557,-0.025817081,-0.001359212,-0.03219485,-0.002012464,1.332676854,-0.040563404,0.001934007,0.012231744,-0.013101032,-0.033544831,-0.046437499,-0.005280098,-0.005806201,-0.091068629,-1.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
35,123032020,#N/A,ALK44035,7,3,2020,32020,23-07-2020,ALASKA AIRGROUP INC,28804,4512,ALK,1230,36.66999817,-1.609996796,-0.043905014,132.9173788,-0.762084477,-0.00573352,23-07-2020,-0.00203418,1.505404457,-0.014803052,-0.010665447,0.011171438,0.024995861,-0.033239568,-0.037126938,-0.045370645,-0.002081896,1.506588089,0.00231895,0.009046564,-0.014860808,-0.010719949,0.006318592,-0.006284175,0.025053616,-0.050223606,-0.025135573,0.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36,123042020,123042020,ALK44126,10,4,2020,42020,22-10-2020,ALASKA AIRGROUP INC,28804,4512,ALK,1230,40.59000015,0.979999542,0.024143866,141.2613558,0.880476705,0.006232962,22-10-2020,-0.002149132,1.492429176,0.007631004,0.007153123,-0.031799757,0.015044773,0.016990744,-0.040127063,-0.008091546,-0.002213069,1.491981455,0.003933469,-0.005605699,0.007564133,0.007086395,0.004909342,-0.000404862,0.015111643,0.019234524,0.038850648,-0.65,14046,2988,4690,1943,-1324,6459.336
37,6226312020,#N/A,ALXN43860,1,1,2020,12020,30-01-2020,ALEXION PHARMACEUTICALS INC,83111,2830,ALXN,62263,100.3000031,-0.910003662,-0.009072818,132.393859,-2.223101367,-0.016791575,30-01-2020,-0.001442475,1.542354708,-0.000704823,-0.027341039,0.00956157,-0.061386062,0.018268221,0.005128028,-0.037989814,-0.001491595,1.538027103,0.012444629,-0.006075819,-0.000756013,-0.027317492,0.003414803,0.005795378,-0.061334872,-0.012487621,-0.064612312,0.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38,6226322020,#N/A,ALXN43957,5,2,2020,22020,6/5/2020,ALEXION PHARMACEUTICALS INC,83111,2830,ALXN,62263,96.83999634,0.080001831,0.000826124,114.0126355,1.599364803,0.014027961,6/5/2020,-0.000976094,0.754883538,-0.00725712,0.009613382,0.011515774,-0.007094062,-0.008787259,-0.007182322,-0.023063643,-0.000761269,0.761825083,0.001494733,0.007381437,-0.007100052,0.009925584,-0.002168463,-0.061214223,-0.007251131,0.002994587,-0.06763923,0.53,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39,6226332020,#N/A,ALXN44042,7,3,2020,32020,30-07-2020,ALEXION PHARMACEUTICALS INC,83111,2830,ALXN,62263,104.8099976,-2.319999695,-0.02213529,133.6276839,0.262042322,0.001960988,30-07-2020,-0.000474509,0.722957873,-0.003128959,0.000943203,0.001315502,0.005136598,-0.023078493,0.021711141,0.003769246,-0.00029681,0.722497062,-0.006668933,0.010536513,-0.002949568,0.001119998,-0.008679681,-0.016334447,0.004957208,-0.013455609,-0.033512529,0.53,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40,6226342020,6226342020,ALXN44133,10,4,2020,42020,29-10-2020,ALEXION PHARMACEUTICALS INC,83111,2830,ALXN,62263,118.2099991,-3.069999695,-0.025970728,134.6111866,-1.109703904,-0.008243772,29-10-2020,0.00029621,0.707287851,0.005637069,-0.00553451,0.012376779,0.023618487,-0.020436218,-0.015069132,-0.011886863,0.000308269,0.701463007,-0.00603213,-0.022333528,0.005605144,-0.005474432,-0.000261362,-0.020583152,0.023650412,-0.025709365,-0.022903467,0.77,18103,11651.2,2840.1,5100.1,603.4,34294.68
41,14138412020,#N/A,ALGN43859,1,1,2020,12020,29-01-2020,ALIGN TECHNOLOGY INC,88860,3843,ALGN,141384,261.6000061,1.290008545,0.004931225,132.3305701,0.063288873,0.000478263,29-01-2020,-0.000384386,1.746803298,-0.005590886,0.000451046,-0.029715964,-0.017633672,0.004480179,0.007691512,-0.00546198,-0.000309878,1.756999682,-0.02822739,0.015610479,-0.005546769,0.000530431,-0.005367717,0.010873763,-0.017677789,0.010298943,-0.001872801,0.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42,14138422020,#N/A,ALGN43950,4,2,2020,22020,29-04-2020,ALIGN TECHNOLOGY INC,88860,3843,ALGN,141384,220.5800018,-5.729995728,-0.02597695,118.5626668,-1.766521185,-0.014899472,29-04-2020,-0.001162946,1.385335762,0.033465064,-0.021803718,-0.041237174,0.050412916,-0.004173233,-0.012707491,0.033532192,-0.001204276,1.385746153,0.025566274,-0.00196945,0.033433992,-0.021851163,-0.001083298,0.036748504,0.050443989,-0.024893652,0.061215542,-0.51,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
43,14138432020,#N/A,ALGN44034,7,3,2020,32020,22-07-2020,ALIGN TECHNOLOGY INC,88860,3843,ALGN,141384,317.9700012,-18.92001343,-0.059502511,134.0544314,-1.137052536,-0.008482021,22-07-2020,0.000756231,1.454180128,0.011497578,-0.011578155,-0.00758134,-0.00312535,-0.047924355,0.00453846,-0.046511245,0.000823519,1.454554689,0.008349108,0.005072372,0.011567632,-0.011514045,-0.037297253,0.00246824,-0.003195404,-0.022205258,-0.060229675,-0.32,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
44,14138442020,14138442020,ALGN44125,10,4,2020,42020,21-10-2020,ALIGN TECHNOLOGY INC,88860,3843,ALGN,141384,335.8099976,117.4200134,0.349662054,140.3416736,0.919682227,0.006553166,21-10-2020,0.001389824,1.453948705,-0.001916323,0.01091779,0.010452231,0.005532556,0.338744263,0.02557801,0.369854829,0.001504547,1.451507176,-0.019808147,0.007484342,-0.001796048,0.011016514,-0.008956839,0.016258192,0.00541228,0.358618893,0.371332526,1.72,4829.683,3233.865,86.18,444.817,1775.888,42141.2068
45,854312020,#N/A,MO43860,1,1,2020,12020,30-01-2020,ALTRIA GROUP INC,13901,2111,MO,8543,48,-0.470001221,-0.009791692,132.393859,-2.223101367,-0.016791575,30-01-2020,-0.000234183,0.535897283,2.21E-05,-0.009232742,0.003589216,-0.042129493,-0.00055895,-0.030309193,-0.072997636,-3.94E-05,0.581589353,0.005230428,-0.001772891,0.000238739,-0.009805215,0.002806496,0.000577006,-0.042346115,-0.012598188,-0.051560801,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
46,854322020,#N/A,MO43951,4,2,2020,22020,30-04-2020,ALTRIA GROUP INC,13901,2111,MO,8543,39.25,-1.340000153,-0.034140131,116.7961456,-3.378614421,-0.028927448,30-04-2020,-0.00098802,0.669415943,-0.010961965,-0.020352515,0.000994329,-0.019183852,-0.013787616,0.001643457,-0.031328011,-0.001059422,0.675602175,-0.001432473,0.015828006,-0.011125538,-0.020602869,0.025583393,-0.021723311,-0.019020278,-0.059723525,-0.07488372,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
47,854332020,#N/A,MO44040,7,3,2020,32020,28-07-2020,ALTRIA GROUP INC,13901,2111,MO,8543,42.52000046,-0.88999939,-0.020931312,132.1388002,1.981326184,0.01499428,28-07-2020,-0.000684342,0.705069366,-0.00690276,0.009887665,-0.003273112,0.016159806,-0.030818977,0.002072073,-0.012587098,-0.000825812,0.705827837,-0.00487269,0.005365808,-0.007050919,0.009757568,0.011366116,0.001324815,0.016307965,-0.032297428,-0.003298531,0.06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48,854342020,854342020,MO44134,10,4,2020,42020,30-10-2020,ALTRIA GROUP INC,13901,2111,MO,8543,36.08000183,0.399997711,0.011086411,133.5014827,2.280222838,0.017080131,30-10-2020,-0.000918404,0.699867781,-0.006687954,0.011035429,0.013378557,-0.014738602,5.10E-05,0.011566615,-0.003121006,-0.001046119,0.704197448,-0.023776177,0.004271405,-0.006851362,0.010981666,0.011669721,-0.0001865,-0.014575194,-0.000583311,-0.003675284,0.05,47414,2839,29471,5177,4467,76195.179
49,6476812020,#N/A,AMZN43860,1,1,2020,12020,30-01-2020,AMAZON COM INC,84788,7370,AMZN,64768,1870.680054,138.039917,0.073791302,132.393859,-2.223101367,-0.016791575,30-01-2020,-0.000474426,1.172168912,8.62E-05,-0.020156988,0.0078885,0.006738392,0.09394829,-0.010138699,0.090547983,-0.000341369,1.212693058,0.010646969,-0.003955907,0.000238618,-0.020704395,0.00297743,0.006518971,0.006585954,0.070813872,0.086896227,2.47,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
50,6476822020,#N/A,AMZN43951,4,2,2020,22020,30-04-2020,AMAZON COM INC,84788,7370,AMZN,64768,2474,-187.9599609,-0.075974115,116.7961456,-3.378614421,-0.028927448,30-04-2020,0.000947882,0.611196671,-0.008158626,-0.016732478,0.002757825,0.050848226,-0.059241637,0.010343411,0.00195,0.000978199,0.609026428,0.00064191,0.016201493,-0.008095973,-0.016639381,-0.026702483,0.009134658,0.050785573,-0.049271632,-0.016053884,-1.42,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
